policy_id,age,gender,start_date,deferral_years,initial_value,rider_type,has_death_benefit,death_benefit_type,has_beneficiary,me_fees,admin_fees,rider_fees,death_benefit_fees,total_fees,status
P09731,51,M,2020-02-07,0,136000,None,True,AccountValue,True,0.009738179828804311,0.001043842245957762,0.0,0.0,0.010782022074762074,payout
P09732,71,M,2019-07-25,15,192000,None,True,AccountValue,True,0.010060796313574668,0.0019260859277236712,0.0,0.0,0.01198688224129834,deferred
P09733,72,F,2019-10-25,15,50000,None,True,AccountValue,True,0.008169309349113356,0.001909274709501987,0.0,0.0,0.010078584058615343,deferred
P09734,52,F,2020-11-08,5,98000,None,True,AccountValue,True,0.009496880271918667,0.0023056085595039473,0.0,0.0,0.011802488831422615,deferred
P09735,72,M,2021-06-10,5,111000,GMWB,True,AccountValue,True,0.014078765193304343,0.001675099273079257,0.009827228216945467,0.0,0.025581092683329067,deferred
P09736,60,F,2011-05-11,15,132000,GMWB,True,ReturnOfPremium,True,0.013148449436731772,0.0021877757811050165,0.010119192079560817,0.0031668273568161657,0.02862224465421377,deferred
P09737,65,F,2008-11-28,5,73000,GMWB,False,None,False,0.009027960785990826,0.001395373576015616,0.007305895317321621,0.0,0.01772922967932806,payout
P09738,58,F,2023-12-02,10,105000,GMWB,False,None,False,0.010075526727448129,0.001237814300719723,0.0069487259783383715,0.0,0.018262067006506226,deferred
P09739,69,M,2015-06-19,5,134000,GMIB,False,None,False,0.00948967287897291,0.0011834666164330656,0.012700167041295092,0.0,0.02337330653670107,payout
P09740,65,F,2023-08-14,15,118000,GMIB,True,SteppedUp,False,0.014243245485875305,0.0015309277302205057,0.008480601516103598,0.005746434555836298,0.030001209288035707,deferred
P09741,55,M,2015-12-24,20,80000,None,True,AccountValue,True,0.008806430175195331,0.0023817258779419816,0.0,0.0,0.011188156053137312,deferred
P09742,52,F,2018-08-22,10,75000,GMIB,False,None,False,0.01139441161207253,0.0020692853802766883,0.0070790847426892125,0.0,0.02054278173503843,deferred
P09743,50,M,2013-06-15,0,111000,GMIB,True,AccountValue,True,0.01579538107105267,0.0012553476405832526,0.00795336285751505,0.0,0.025004091569150975,payout
P09744,63,M,2007-03-07,0,66000,None,False,None,False,0.008083478672129404,0.0016108532586383267,0.0,0.0,0.00969433193076773,payout
P09745,66,F,2024-06-15,0,108000,GMWB,True,SteppedUp,False,0.012987305359322356,0.0022887925035288592,0.00851614166906516,0.0037442538242674676,0.02753649335618384,payout
P09746,67,F,2022-09-05,10,91000,GMWB,True,SteppedUp,False,0.012649342422673397,0.002523390170738351,0.01085343163298188,0.0033345560375773924,0.029360720263971022,deferred
P09747,61,M,2013-01-13,10,103000,GMIB,True,ReturnOfPremium,True,0.015051166119846195,0.002868529344416675,0.011825422492848216,0.002954345613015697,0.032699463570126784,payout
P09748,52,F,2018-07-14,10,132000,GMIB,True,SteppedUp,True,0.015189529992387943,0.0011804992488043211,0.009146238299091272,0.005690397803073635,0.03120666534335717,deferred
P09749,56,M,2024-04-14,0,73000,GMWB,False,None,False,0.009417518563695305,0.0012890757791289144,0.008866838949715617,0.0,0.019573433292539837,payout
P09750,71,M,2009-11-05,0,159000,GMWB,True,SteppedUp,False,0.015225086658992857,0.0010120037621395574,0.010911825482985759,0.003268901359548554,0.03041781726366673,payout
P09751,58,M,2020-10-22,10,66000,GMIB,True,ReturnOfPremium,True,0.015266857363829489,0.0013006701809783416,0.01026136804461088,0.0038815702641675663,0.030710465853586277,deferred
P09752,63,M,2012-06-26,10,56000,None,False,None,False,0.00560409923140641,0.0021560121804856235,0.0,0.0,0.007760111411892034,payout
P09753,53,F,2019-07-22,0,81000,GMWB,False,None,False,0.010499481969890418,0.0028069954010291514,0.0079207688473817,0.0,0.02122724621830127,payout
P09754,64,M,2024-08-04,5,123000,GMWB,True,SteppedUp,False,0.014173558632854695,0.0029378293390186277,0.01063319174389572,0.005230766464268202,0.032975346180037245,deferred
P09755,58,M,2016-05-19,15,104000,None,False,None,False,0.006607677722710205,0.0016887284658362364,0.0,0.0,0.008296406188546442,deferred
P09756,70,F,2020-03-09,0,56000,GMWB,True,AccountValue,True,0.014440894523114955,0.0016999506430003203,0.011445660678071809,0.0,0.027586505844187086,payout
P09757,68,M,2018-10-07,0,75000,GMWB,True,ReturnOfPremium,True,0.014378713695797008,0.0023930870574956123,0.010758870335510092,0.0026041075054196753,0.030134778594222388,payout
P09758,58,F,2024-06-01,15,68000,GMWB,True,AccountValue,True,0.015426233529140751,0.002065584176928785,0.009357740584149527,0.0,0.026849558290219063,deferred
P09759,60,F,2018-11-19,10,149000,None,True,AccountValue,True,0.010339441483594383,0.0024581242850554683,0.0,0.0,0.01279756576864985,deferred
P09760,57,M,2014-08-11,5,178000,GMIB,False,None,False,0.011479184187225473,0.0021054531368192774,0.011833715408671208,0.0,0.025418352732715956,payout
P09761,50,M,2022-01-12,10,141000,None,True,AccountValue,True,0.011430930270857667,0.0020902914694007064,0.0,0.0,0.013521221740258374,deferred
P09762,55,F,2015-03-27,0,104000,None,True,AccountValue,True,0.011406802796636036,0.0010951717561994694,0.0,0.0,0.012501974552835506,payout
P09763,63,F,2019-08-14,10,95000,GMWB,True,AccountValue,False,0.014209397635610455,0.0010308703819903856,0.011949494464769738,0.0,0.02718976248237058,deferred
P09764,64,F,2023-05-05,5,203000,GMWB,True,SteppedUp,True,0.01322870484015086,0.001872619206087515,0.006591805027793655,0.0033253349691320985,0.02501846404316413,deferred
P09765,63,F,2010-03-23,20,135000,None,True,AccountValue,True,0.008897143802224197,0.0012050715355536382,0.0,0.0,0.010102215337777835,deferred
P09766,59,F,2019-07-15,0,94000,None,True,AccountValue,True,0.011626144997171394,0.0015549543154058127,0.0,0.0,0.013181099312577207,payout
P09767,69,M,2024-12-18,15,55000,GMIB,True,SteppedUp,True,0.014187572127651713,0.0016400804750554662,0.00893919925078267,0.004388465279335216,0.029155317132825067,deferred
P09768,62,F,2023-07-10,0,147000,GMWB,True,AccountValue,False,0.012918422036145131,0.0022760377660525563,0.009556674625596997,0.0,0.024751134427794683,payout
P09769,67,M,2020-07-26,5,132000,GMWB,True,ReturnOfPremium,True,0.012233945164046441,0.002786347141357445,0.011048911409912331,0.003910332067478741,0.029979535782794955,deferred
P09770,47,M,2015-04-08,0,90000,None,True,AccountValue,True,0.009397718964362943,0.001631164943634974,0.0,0.0,0.011028883907997916,payout
P09771,45,M,2012-08-28,10,89000,GMWB,True,AccountValue,True,0.01388853476708132,0.0017552031559494039,0.007354305886214205,0.0,0.022998043809244927,payout
P09772,64,M,2023-11-09,10,50000,GMWB,True,AccountValue,True,0.013266558292672552,0.0025074819937619896,0.010581923923058215,0.0,0.02635596420949276,deferred
P09773,50,F,2021-12-11,10,62000,None,True,AccountValue,True,0.009903139967235044,0.0018913047619328628,0.0,0.0,0.011794444729167906,deferred
P09774,60,M,2021-10-07,5,201000,GMWB,True,ReturnOfPremium,False,0.012033459674073509,0.0023963185454615207,0.00774245101393712,0.0026939166703469574,0.024866145903819106,deferred
P09775,59,M,2021-09-08,10,55000,GMIB,True,AccountValue,False,0.015662620846924696,0.002528378588993804,0.010471522816777237,0.0,0.028662522252695735,deferred
P09776,74,M,2012-02-09,20,50000,GMWB,True,AccountValue,False,0.014214837100546893,0.0026078507897547847,0.006503878099777539,0.0,0.023326565990079217,deferred
P09777,65,M,2015-07-27,5,99000,GMIB,True,ReturnOfPremium,True,0.014266612174018832,0.0020717542321085835,0.00711337507610624,0.0036087277491976696,0.027060469231431326,payout
P09778,63,F,2015-04-09,5,50000,GMWB,True,AccountValue,True,0.012259693315335314,0.0013297123676199523,0.011668236217216809,0.0,0.025257641900172073,payout
P09779,68,F,2021-12-08,5,50000,None,True,AccountValue,True,0.011336031784446933,0.0015771651868855927,0.0,0.0,0.012913196971332525,deferred
P09780,64,F,2013-03-24,5,124000,None,True,AccountValue,False,0.010017004170279196,0.0013132105900209477,0.0,0.0,0.011330214760300144,payout
P09781,58,F,2022-01-04,5,131000,None,True,AccountValue,True,0.0097847110577255,0.0014924204397824812,0.0,0.0,0.01127713149750798,deferred
P09782,70,F,2012-05-28,0,152000,None,True,AccountValue,True,0.010231165391759849,0.002673665012165012,0.0,0.0,0.012904830403924861,payout
P09783,53,M,2022-11-28,5,55000,GMWB,False,None,False,0.008456474224725822,0.0027757040988199057,0.006987389262398623,0.0,0.01821956758594435,deferred
P09784,64,F,2019-05-01,15,83000,None,True,AccountValue,True,0.009825384214104395,0.0022200186962617182,0.0,0.0,0.012045402910366113,deferred
P09785,49,M,2024-12-05,15,92000,None,True,AccountValue,True,0.010489681690136884,0.0029894431027156707,0.0,0.0,0.013479124792852555,deferred
P09786,63,F,2022-01-19,0,81000,None,True,AccountValue,False,0.009456053843125882,0.002265737421253409,0.0,0.0,0.011721791264379292,payout
P09787,63,F,2019-05-01,15,114000,None,False,None,False,0.0053085833347783894,0.0028135861226654436,0.0,0.0,0.008122169457443833,deferred
P09788,75,F,2023-01-10,5,70000,None,True,AccountValue,True,0.00873803331847765,0.0029085863961749213,0.0,0.0,0.01164661971465257,deferred
P09789,49,M,2024-03-27,0,170000,None,True,AccountValue,False,0.00979946645321331,0.0021001765878090376,0.0,0.0,0.011899643041022348,payout
P09790,57,M,2012-12-23,5,86000,GMWB,True,ReturnOfPremium,False,0.012616506325228753,0.002512727687302812,0.011878151785593248,0.00326840329382323,0.03027578909194804,payout
P09791,68,F,2022-09-11,0,114000,GMWB,True,ReturnOfPremium,True,0.013206956397202513,0.0012790790765563108,0.011884416810441514,0.003887850300935252,0.03025830258513559,payout
P09792,64,F,2024-09-26,0,96000,GMWB,True,AccountValue,True,0.012597440763860265,0.0028509204860486395,0.00944330485498857,0.0,0.024891666104897472,payout
P09793,63,F,2019-07-22,10,192000,GMIB,False,None,False,0.012334951526226158,0.0025958300949548156,0.010629364071976464,0.0,0.025560145693157437,deferred
P09794,54,M,2020-03-12,0,158000,GMIB,True,AccountValue,True,0.013386520534018145,0.0027554481106738856,0.007056223895897238,0.0,0.023198192540589267,payout
P09795,57,F,2013-06-10,5,178000,None,False,None,False,0.006797618426972854,0.0022644580086100775,0.0,0.0,0.009062076435582931,payout
P09796,71,F,2013-12-20,0,108000,GMIB,True,AccountValue,True,0.016156320153060427,0.0026574275671252716,0.00968108624595567,0.0,0.028494833966141365,payout
P09797,61,M,2019-07-28,5,104000,None,True,AccountValue,True,0.009248243892782696,0.0024824020892326455,0.0,0.0,0.011730645982015342,payout
P09798,65,F,2021-09-20,15,116000,GMIB,True,ReturnOfPremium,True,0.016675873576711627,0.0022229667284842736,0.008104110423411911,0.0037396748327947903,0.0307426255614026,deferred
P09799,61,M,2022-09-07,15,179000,None,False,None,False,0.005997185910190531,0.0026482276992932647,0.0,0.0,0.008645413609483796,deferred
P09800,52,F,2018-01-18,5,144000,GMWB,True,SteppedUp,True,0.013714794888577372,0.0015972173835643252,0.010427265159865707,0.003742921486802352,0.02948219891880976,payout
P09801,69,F,2019-03-03,0,116000,None,True,AccountValue,True,0.00881180372524809,0.002888762957748465,0.0,0.0,0.011700566682996556,payout
P09802,66,F,2015-09-27,20,50000,None,True,AccountValue,True,0.008745714562575993,0.0018345658374813545,0.0,0.0,0.010580280400057348,deferred
P09803,80,M,2020-01-17,5,94000,GMWB,True,AccountValue,True,0.013976900901808366,0.0017603603707106066,0.008178569318771735,0.0,0.023915830591290706,payout
P09804,53,F,2009-07-18,0,91000,GMIB,False,None,False,0.010154098946182839,0.001780399638253747,0.012561343614939154,0.0,0.024495842199375742,payout
P09805,68,F,2021-07-04,0,155000,GMWB,False,None,False,0.011997268688719621,0.0018017338437169071,0.006245228390143665,0.0,0.020044230922580192,payout
P09806,51,F,2023-04-21,15,50000,GMIB,True,AccountValue,True,0.01629535817345322,0.0024053962075390894,0.010955454777166168,0.0,0.02965620915815848,deferred
P09807,63,F,2022-08-27,0,85000,GMWB,True,AccountValue,True,0.013825988768863332,0.001515931645236145,0.008217965563407658,0.0,0.023559885977507133,payout
P09808,69,M,2015-04-27,0,103000,None,True,AccountValue,True,0.011549106188750153,0.0027365487078773554,0.0,0.0,0.014285654896627508,payout
P09809,45,F,2020-02-02,5,71000,GMWB,True,AccountValue,True,0.015982425084330194,0.0027294736219554477,0.006683119502507938,0.0,0.02539501820879358,payout
P09810,60,M,2018-08-19,10,83000,None,True,AccountValue,True,0.010568478600468873,0.0019602166294007506,0.0,0.0,0.012528695229869624,deferred
P09811,57,F,2024-04-04,5,50000,None,True,AccountValue,True,0.011333955344988642,0.0024584039185797033,0.0,0.0,0.013792359263568345,deferred
P09812,56,M,2020-04-11,0,59000,GMWB,True,AccountValue,True,0.013207901527347098,0.0025500032148600116,0.010452985548472717,0.0,0.026210890290679825,payout
P09813,65,M,2013-10-23,15,84000,None,True,AccountValue,True,0.010130314781108566,0.002638003376693915,0.0,0.0,0.012768318157802482,deferred
P09814,70,F,2014-11-16,5,50000,GMWB,False,None,False,0.008722935151266096,0.0016405602341671073,0.008967140321529768,0.0,0.019330635706962973,payout
P09815,60,M,2022-08-20,20,138000,GMIB,False,None,False,0.012326801662282639,0.002790858750243087,0.007116673360239124,0.0,0.022234333772764847,deferred
P09816,63,F,2023-10-27,15,85000,None,True,AccountValue,True,0.008184019486716017,0.0027499480913307805,0.0,0.0,0.010933967578046797,deferred
P09817,62,M,2021-10-19,10,50000,GMIB,True,AccountValue,False,0.01318456278822114,0.002858597867210993,0.010125536173918488,0.0,0.02616869682935062,deferred
P09818,62,F,2021-04-01,5,108000,GMIB,True,AccountValue,True,0.015091560049169384,0.001270780339376477,0.009155069806158477,0.0,0.02551741019470434,deferred
P09819,53,F,2020-01-03,5,93000,None,True,AccountValue,True,0.011309231963965554,0.0024099667621617976,0.0,0.0,0.013719198726127351,payout
P09820,70,F,2019-02-28,5,164000,GMIB,True,ReturnOfPremium,True,0.013017759712077834,0.00209412507240763,0.009335423440217943,0.002000061760452408,0.026447369985155816,payout
P09821,64,M,2015-11-17,0,52000,GMWB,True,ReturnOfPremium,True,0.01534665497674121,0.0024747212992836808,0.009062816564104306,0.002500878418846382,0.02938507125897558,payout
P09822,65,M,2021-05-28,10,176000,None,False,None,False,0.006212138902991586,0.0010208641320612931,0.0,0.0,0.007233003035052879,deferred
P09823,55,M,2022-09-02,5,101000,GMWB,False,None,False,0.011500044873072391,0.002152235806626996,0.011207602929802015,0.0,0.0248598836095014,deferred
P09824,58,F,2018-04-22,5,79000,None,True,AccountValue,True,0.008527313486403827,0.002754226593277727,0.0,0.0,0.011281540079681554,payout
P09825,60,F,2017-01-07,10,107000,None,True,AccountValue,False,0.008382510961301663,0.0017541051782985974,0.0,0.0,0.01013661613960026,deferred
P09826,49,F,2010-02-18,20,50000,None,True,AccountValue,True,0.008689503113684625,0.0017790602559818705,0.0,0.0,0.010468563369666496,deferred
P09827,48,F,2020-11-04,0,143000,GMIB,True,SteppedUp,True,0.015615794254851826,0.0021255575734619807,0.011250863429790803,0.003425726109889687,0.032417941367994293,payout
P09828,57,F,2018-05-28,0,147000,GMIB,True,AccountValue,True,0.013791960859874258,0.0022480213889334404,0.008346352979356122,0.0,0.02438633522816382,payout
P09829,66,M,2018-04-03,0,96000,None,True,AccountValue,True,0.010355605464109052,0.0023508890834471117,0.0,0.0,0.012706494547556164,payout
P09830,56,M,2009-04-03,10,88000,None,False,None,False,0.0076030695690610965,0.0022186691046967547,0.0,0.0,0.009821738673757852,payout
P09831,53,F,2009-06-27,10,95000,GMIB,True,ReturnOfPremium,True,0.016176993210489092,0.002953762472168559,0.012602931483026929,0.0024849071766138175,0.034218594342298396,payout
P09832,55,M,2020-09-01,10,90000,GMWB,False,None,False,0.009147718331332731,0.001483298644264847,0.010466923652429723,0.0,0.0210979406280273,deferred
P09833,58,F,2018-11-09,0,164000,GMIB,False,None,False,0.012947139073632251,0.002966895726894516,0.012291026166222383,0.0,0.02820506096674915,payout
P09834,59,M,2017-09-14,5,55000,GMWB,False,None,False,0.011444289708346487,0.0019583352381465644,0.010564153788113652,0.0,0.023966778734606703,payout
P09835,79,M,2012-07-18,10,125000,None,True,AccountValue,True,0.010872175976266994,0.0015518571063166163,0.0,0.0,0.012424033082583611,payout
P09836,70,F,2019-09-12,20,50000,None,False,None,False,0.005936856794546868,0.002424339512546356,0.0,0.0,0.008361196307093224,deferred
P09837,70,F,2014-02-17,10,176000,GMIB,True,ReturnOfPremium,True,0.013234195602957402,0.0026919870474735445,0.008908277626241625,0.0031123010447534115,0.02794676132142598,payout
P09838,71,F,2019-04-22,15,228000,GMIB,True,AccountValue,True,0.016900242664375086,0.002320357095176931,0.007408137622640081,0.0,0.026628737382192097,deferred
P09839,54,F,2023-06-05,15,58000,GMWB,True,ReturnOfPremium,True,0.015013111855142418,0.0015706509248967695,0.008889349222330797,0.00313545350916029,0.028608565511530275,deferred
P09840,52,M,2019-10-07,10,62000,None,True,AccountValue,True,0.010382210295454638,0.0022988539926233325,0.0,0.0,0.01268106428807797,deferred
P09841,53,M,2019-05-20,5,91000,GMWB,True,AccountValue,True,0.014654014411635287,0.0012653605084137313,0.011555314834701054,0.0,0.02747468975475007,payout
P09842,72,F,2017-12-23,15,77000,GMIB,True,SteppedUp,False,0.016595778710545094,0.0024884501411871636,0.008323642407640186,0.004695533965051803,0.032103405224424245,deferred
P09843,57,F,2021-09-16,10,167000,GMIB,True,AccountValue,True,0.015141418884371854,0.002601874629057427,0.011110201335240455,0.0,0.02885349484866974,deferred
P09844,51,M,2020-02-17,10,122000,None,True,AccountValue,True,0.00905478725565724,0.0023428250154282986,0.0,0.0,0.011397612271085539,deferred
P09845,58,F,2019-03-01,0,90000,None,True,AccountValue,True,0.01004796373808494,0.002031009599573373,0.0,0.0,0.012078973337658314,payout
P09846,60,F,2019-09-16,15,86000,GMIB,True,AccountValue,True,0.01623050663434424,0.0013740586533864583,0.012407607878186086,0.0,0.030012173165916783,deferred
